item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
RAGRTOOLSIC1,"SICKLES, 12 inch",0,0,0,0,0,yes
RSEEBAGPSM01,"BAG, PLASTIC, for tree seeding, small size",0,0,0,0,0,yes
RSEEGRASLAWN,"SEEDS, grass for lawn, per kg",0,0,0,0,0,yes
RSEEPULSBEAC,"SEEDS, BEANS, var. ""Carioca""",0,0,0,0,0,yes
RSEEPULSBEAM,"SEEDS, BEANS, var. ""Manteiga""",0,0,0,0,0,yes
RSEEPULSBEAN,"SEEDS, beans, bags 100 gramm",0,0,0,0,0,yes
RSEEPULSBEAR,"SEEDS, BEANS, var. ""Reiados""",0,0,0,0,0,yes
RSEESCERFMIL,"SEEDS, Finger Millet",0,0,0,0,0,yes
RSEESCERMAIZ,"SEEDS, MAIZE",0,0,0,0,0,yes
RSEESCERRICE,"SEEDS, RICE",0,0,0,0,0,yes
RSEESCERSORG,"SEEDS, sorghum",0,0,0,0,0,yes
RSEESCERWHEA,"SEEDS, WHEAT",0,0,0,0,0,yes
RSEESGROGNUT,"SEEDS, ground nuts with shell",0,0,0,0,0,yes
RSEESVEGAMAR,"SEEDS, Amaranth, Inca, in bags",0,0,0,0,0,yes
RSEESVEGBEET,"SEEDS, beetroot, bags 5 gramm",0,0,0,0,0,yes
RSEESVEGCABB,"SEEDS, cabbage, bags 5 gramm",0,0,0,0,0,yes
RSEESVEGCABC,"SEEDS, Cabbage, chinese, bags",0,0,0,0,0,yes
RSEESVEGCABD,"SEEDS, Cabbage, Drum-head, bags",0,0,0,0,0,yes
RSEESVEGCARR,"SEEDS, carrot, bags 5 gram",0,0,0,0,0,yes
RSEESVEGCEDA,"SEEDS, Cedar",0,0,0,0,0,yes
RSEESVEGCUCU,"SEEDS, cucumber, bags 5 gramm",0,0,0,0,0,yes
RSEESVEGEGGP,"SEEDS, Eggplant, Black beauty, bags 5 gram",0,0,0,0,0,yes
RSEESVEGEUCA,"SEEDS, Eucalyptus",0,0,0,0,0,yes
RSEESVEGGREV,"SEEDS, Grevilla",0,0,0,0,0,yes
RSEESVEGLEEK,"SEEDS, leek, bags 5 gramm",0,0,0,0,0,yes
RSEESVEGLETT,"SEEDS, lettuce, bags 5 gramm",0,0,0,0,0,yes
RSEESVEGOKRA,"SEEDS, Okra, Clemson spineless",0,0,0,0,0,yes
RSEESVEGOKRAB,"SEEDS, Okra, Clemson spineless, in bags",0,0,0,0,0,yes
RSEESVEGONIO,"SEEDS, onions",0,0,0,0,0,yes
RSEESVEGONIOB,"SEEDS, onions, in bags",0,0,0,0,0,yes
RSEESVEGPEAC,"SEEDS, cowpeas",0,0,0,0,0,yes
RSEESVEGPEAS,"SEEDS, peas, bags 100 gramm",0,0,0,0,0,yes
RSEESVEGPEPB,"SEEDS, pepper , barli",0,0,0,0,0,yes
RSEESVEGPEPBB,"SEEDS, pepper , barli, in bags",0,0,0,0,0,yes
RSEESVEGPEPG,"SEEDS, Green pepper, Long cayenne, bags",0,0,0,0,0,yes
RSEESVEGPEPP,"SEEDS, pepper in bags",0,0,0,0,0,yes
RSEESVEGPINE,"SEEDS, Pine",0,0,0,0,0,yes
RSEESVEGPOTA,"SEEDS, potatoes",0,0,0,0,0,yes
RSEESVEGSIMS,"SEEDS, Simsim",0,0,0,0,0,yes
RSEESVEGSPIN,"SEEDS, spinach, bags 50 gramm",0,0,0,0,0,yes
RSEESVEGTOMA,"SEEDS, tomato, bags 5 gramm",0,0,0,0,0,yes
TBOAVBOAI8,"BOAT, INFLATABLE, 8 persons",0,0,0,0,0,yes
TBOAVBOAY025,"OUTBOARD ENGINE, 25HP",0,0,0,0,0,yes
TBOAVBOAY085,"OUTBOARD ENGINE, 85HP",0,0,0,0,0,yes
TFRKVFOR1500,"FORKLIFT, electrical, 1.5T",0,0,0,4500,3200,yes
TFRKVFOR1544,"FORKLIFT, 4x4, diesel, 1.5T",0,0,0,0,0,yes
TFRKVFOR2500,"FORKLIFT, gas and fuel, 2.5T",0,0,0,0,0,yes
TFRKVFORPALTR,"PALETTE TRUCK, 2000kg",0,0,0,400,75,yes
THONVMBKH125,"MOTORBIKE, ""Honda"" XLR125, trail, 4 stroke engine",0,0,0,670,138,yes
TLANDEFESW9L,"LAND ROVER DEFENDER 110, s/wagon, diesel, 7 seat, LHD",0,0,0,17000,2050,yes
TLANDEFESW9R,"LAND ROVER DEFENDER 110, s/wagon, diesel, 7 seat, RHD",0,0,0,17000,2050,yes
TMISTRUC4X4,"TRUCK,  4X4 heavy duty, diesel, max.payload 8tons",0,0,0,50000,6500,yes
TMISTRUC6X4,"TRUCK,  6X4 heavy duty, diesel, max.payload 16tons",0,0,0,0,0,yes
TNISPUDC4X4L,"NISSAN PICK-UP, double cab, 4x4, 4doors, 6 seat",0,0,0,15800,1785,yes
TNISPUDC4X4R,"NISSAN PICKUP, 4x4, double cabin, diesel, right hand drive",0,0,0,15800,1785,yes
TPEU207SHDIL,"PEUGEOT 207, SEDAN DIESEL, 5 seats, LHD",0,0,0,10200,1205,yes
TPEU207SHDIR,"PEUGEOT 207, SEDAN DIESEL, 5 seats, RHD",0,0,0,10200,1205,yes
TPEU308WHDIL,"PEUGEOT 308, station wagon HDI turbo diesel, 5 seats, LHD",0,0,0,12000,1318,yes
TPEU308WHDIR,"PEUGEOT 308, station wagon HDI turbo diesel, 5 seats, RHD",0,0,0,12000,1318,yes
TPEUPARCDI5L,"PEUGEOT PARTNER TEPEE,5 SEATS,DIESEL, LHD",0,0,0,0,0,yes
TTOY076H06L,"TOYOTA LANDCRUISER HZJ76, 5 seats, diesel, LHD",0,0,0,17000,2100,yes
TTOY076H06R,"TOYOTA LANDCRUISER HZJ76, 5 seats, diesel, RHD",0,0,0,17000,2100,yes
TTOY078H06L,"TOYOTA LANDCRUISER HZJ78, 6 seats, diesel, LHD",0,0,0,18450,2135,yes
TTOY078H06R,"TOYOTA LANDCRUISER HZJ78, 6 seats, diesel, RHD",0,0,0,18450,2135,yes
TTOY078H11L,"TOYOTA LANDCRUISER HZJ78, 11 seats, diesel, LHD",0,0,0,18450,2135,yes
TTOY078H11R,"TOYOTA LANDCRUISER HZJ78, 11 seats, diesel, RHD",0,0,0,18450,2135,yes
TTOY120LL,"TOYOTA PRADO s.wagon 5 doors, 2986cc L4 OHC, diesel EFI, LHD",0,0,0,15300,2100,yes
TTOY120LR,"TOYOTA PRADO s.wagon 5 doors, 2986cc L4 OHC, diesel EFI, RHD",0,0,0,15300,2100,yes
TTOYCOROS22L,"TOYOTA COROLLA 5 doors sedan, 1800cc, petrol, LHD",0,0,0,15300,1630,yes
TTOYCOROS22R,"TOYOTA COROLLA 5 doors sedan, 1800cc, petrol, RHD",0,0,0,15300,1630,yes
TTOYDYNA253L,"TOYOTA DYNA 2.5 tons pick-up, 3 seats, LHD",0,0,0,0,0,yes
TTOYDYNA253R,"TOYOTA DYNA 2.5 tons pick-up, 3 seats, RHD",0,0,0,0,0,yes
TTOYHIACMB1L,"TOYOTA HIACE passenger van, 15 seats, diesel, LHD",0,0,0,16000,1665,yes
TTOYHIACMB1R,"TOYOTA HIACE passenger van, 15 seats, diesel, RHD",0,0,0,16000,1665,yes
TTOYLCPUH79L,"TOYOTA LANDCRUISER HZJ79 pick-up, diesel, LHD",0,0,0,16000,1950,yes
TTOYLCPUH79R,"TOYOTA LANDCRUISER HZJ79 pick-up, diesel, RHD",0,0,0,16000,1950,yes
TTRAILSBTR2A,"TRAILER, for truck, 2 axles, maximum pay load",0,0,0,0,0,yes
TTRAILSBTR3A,"TRAILER, draw bar, for truck, 3 axles, max pay load",0,0,0,0,0,yes
TVEAGROPHELI,"GROUND PANELS, interlockable, for helico landing zone",0,0,0,0,0,yes
TVEAJACKHB02,"JACK, hydraulic 2 t bottle type, height 162 to 310mm",0,0,0,0,0,yes
TVEAJACKHB10,"JACK, hydraulic, 10 t, bottle type",0,0,0,0,0,yes
TVEAJACKMC025,"JACK, mechanical, 2.5t, with crank",0,0,0,0,0,yes
TVEAJACKMC10,"JACK, mechanical, 10t, with crank",0,0,0,0,0,yes
TVEAJACKMC15,"JACK, mechanical, 15t, with crank",0,0,0,0,0,yes
TVEASTAWW800,"STAND, WORKSHOP, charge 800kg",0,0,0,0,0,yes
TVEAVDOCLB01,"LOG BOOK, for ICRC vehicles",0,0,0,0,0,yes
TVEAWINCMG08,"WINCH, manual, 20m towing galvanised wire rope, 800kg",0,0,0,10,7,yes
TVEAWINCMG16,"WINCH, manual towing 600 to 1200kg",68,34,53,20,14,yes
TVEAWINCMG32,"WINCH, manual, 20m towing galvanised wire rope, 3200kg",0,0,0,30,24,yes
TVECCARBA050,"CAR BATTERY, 12V, 50Ah, Optima RTC redtop (985 821)",26,21,17,12,18.2,yes
TVECCARBA070,"CAR BATTERY, 12V, 70 Ah, empty, dry charged, for LCruiser",0,0,0,0,0,yes
TVECCARBA145,"CAR BATTERY, 12V, 145 Ah, empty, dry charged, for trucks",0,0,0,0,0,yes
TVECFUELAVGA,"AVGAS FUEL, per liter",0,0,0,1.6,0.79,yes
TVECFUELDIE1,"DIESEL FUEL, for temperate and hot climate, per liter",0,0,0,1.6,0.86,yes
TVECFUELDIE2,"DIESEL FUEL, for cold climate, down to -20C, per liter",0,0,0,1.6,0.86,yes
TVECFUELJEA1,"FUEL JET A1, for airplanes, per liter",0,0,0,1.6,0.86,yes
TVECFUELKERL,"KEROSENE, for lamps and burners, per liter",0,0,0,1.6,0.86,yes
TVECFUELPET1,"PETROL FUEL, per liter",0,0,0,1.6,0.79,yes
TVECFUELWDTC,WATER DETECTOR FOR FUEL tube 70 gr ref.50366,15,2.5,3.5,0.13125,0.09,yes
TVECLUBR2S12,"OIL, 2 STROKE ENGINE, boxe of 12 x1 l. tin",0,0,0,0,0,yes
TVECLUBR2S20,"OIL, 2 STROKE ENGINE, 200 l. drum",0,0,0,324,194,yes
TVECLUBRE401,"OIL BP VISCO 3000 10W-40, 1 tin of 4 liters",22,29,10,6.38,3.68,yes
TVECLUBRE403,Vanellus Multi-Fleet 10W-40 208L DRUM,0,0,0,324,194,yes
TVECLUBRG004,GREASE BP ENERGREASE LS-EP 2 CART.30X400G,0,0,0,0,0,yes
TVECLUBRG005,GREASE BP ENERGREASE LS-EP 2 - 5kg,0,0,0,0,0,yes
TVECLUBRG015,GREASE BP ENERGREASE LS-EP 2 15kg,0,0,0,0,0,yes
TVECLUBRG180,GREASE BP ENERGREASE LS-EP 2 180kg - UNIVERSAL GREASE,0,0,0,324,194,yes
TVECLUBRGL01,GREASE BP ENERGREASE L 21 M (WITH LITHIUM)- Drum 50 KG,0,0,0,100,60,yes
TVECLUBRH001,OIL BP BIOHYD SE-S 46-193KG-HYDRAULIC/BIO-DEGRADABLE,0,0,0,324,203,yes
TVECLUBRO001,OIL BP SUPER OUTBORD SPEZ B 12X1 LTR,0,0,0,0,0,yes
TVECLUBRT001,OIL BP ENERGEAR HT 85W-140 184KG - TRANSMISSION OIL,0,0,0,324,194,yes
TVECLUBRT002,OIL BP ENERGEAR 85W-140 53KG 60L (TONNELET)-TRANSMISSION OIL,0,0,0,100,60,yes
TVECLUBRT003,OIL BP AUTRAN MBX 53KG DRUM - AUTOMATIC TRANSMISSION,0,0,0,100,60,yes
TVECLUBRT009,OIL BP-ENERGEAR SAE 90-1 LIMSLIP 53KG DRUM,0,0,0,100,60,yes
TVECTYRK2023,"TYRE, 395/80 R 200 XZL",0,0,0,600,105,yes
TVECTYRK2207,"TYRE, 9 R 22.5 XT4 TL 133 L",0,0,0,600,105,yes
TVECTYRK2208,"TYRE, 9 R 22.5 XZY TL 133 K",0,0,0,600,105,yes
TVECTYRK2212,"TYRE, 11 R 22.5 XZE-2+ TL 148 L",0,0,0,600,105,yes
TVECTYRK2222,"TYRE, 295/80 R 22.5 XDY TL 152 K (109914)",0,0,0,600,105,yes
TVECTYRO1606,"TYRE, 235/ 70 16 MICHELIN 4X4 ALPIN (137779)",0,0,0,150,23,yes
TVECTYRO1608,"TYRE, 235/85 R 16 BF ALL-TERRAIN T/A (625492)",0,0,0,150,23,yes
TVECTYRO1617,TYRE 7.50 R 16 TL MICHELIN LATITUDE CROSS,0,0,0,150,23,yes
TVECTYRO1619,"TYRE, 7.50 R 16 4X4 O/R XZL TL 112 N",0,0,0,150,23,yes
TVECTYRO1623,"TYRE, 7.50 R 16 XS ''F'' TT 108N (109646)",0,0,0,150,23,yes
TVECTYRO1631,"TYRE, 235/85 R 16 BF MUD TERRAIN  KM2",0,0,0,150,23,yes
TVECTYRR1306,"TYRE, 165/70 R 13 AGILIS 41 83R (137570)",0,0,0,70,15,yes
TVECTYRR1307,"TYRE, 165/80 R 13 ENERGY MX RF80 83T (73066)",0,0,0,70,15,yes
TXTOHIJA001,JACK HIGH-LIFT 120 cm,0,0,0,0,0,yes
UADMPFKI04,"ERU, PERSONNAL FIELD KIT, for 4 persons/10 days",0,0,0,0,0,yes
UADMPFKIAMRC,"ERU, Delegate package for 4 person team, American RC",0,0,0,0,450,yes
UCOMPCKI01,"ERU, PERSONNAL COMMUNICATION KIT",0,0,0,0,0,yes
ULOGLOGI,"ERU logistics, complete",0,0,0,89000,9900,yes
UMEDBHCU1,ERU basic health care unit complete,0,0,0,89000,9900,yes
UMEDBHCUFRC,"ERU basic health care unit complete, French Red Cross",0,0,0,89000,9900,yes
UMEDBHCUGRC,"ERU basic health care unit complete, German Red Cross",0,0,0,89000,9900,yes
UMEDBHCUJRC,"ERU basic health care unit complete, Japanese Red Cross",0,0,0,89000,9900,yes
UMEDBHCUNRC,"ERU basic health care unit complete, Norwegian Red Cross",0,0,0,89000,9900,yes
UMEDBHCUSRC,"ERU basic health care unit complete, Spanish Red Cross",0,0,0,89000,9900,yes
UMEDHOSP1,ERU referral hospital complete,0,0,0,350000,60000,yes
UMEDRDEH1NRC,Rapid Deployment Emergency Hospital,0,0,0,89000,9900,yes
URELRELI1,"ERU relief, complete",0,0,0,0,0,yes
UWATMM15COMP,"ERU, Water and Sanitation, DISTRIB & TRUCKING for M15/M40",0,0,0,160000,22000,yes
UWATMM40COMP,"ERU, Water and Sanitation, MODULE M40, 40'000 beneficiaries",0,0,0,110000,25000,yes
UWATMMSMCOMP,"ERU, Water and Sanitation, MASS SANITATION MODULE",0,0,0,90000,14000,yes
UWATUWATDP,IFRC Water and Sanitation Disaster Response,0,0,0,0,0,yes
UWATWATS1,ERU water and sanitation complete,0,0,0,0,0,yes
WASDCHLA0005T,"CHLORINE, 5mg (NaDCC 8.5mg), for 1L water, 1 tablet",0,0,0,0.0008,0.0002,yes
WASDCHLA0020T,"CHLORINE, 20mg (NaDCC 33mg), for 5L water, 1 tablet",0,0,0,0.0009,0.0002,yes
WASDCHLA0040T,"CHLORINE, 40mg (NaDCC 67mg), for 10L water, 1 tablet",0,0,0,0.002,0.0003,yes
WASDCHLA0100T,"CHLORINE, 100mg (NaDCC 167mg), for 20L water, 1 tablet",0,0,0,0.00336,0.0006,yes
WASDCHLA1000T,"CHLORINE, 1000mg (NaDCC 1670mg), multipurpose, 1 tablet",0,0,0,0.008,0.004,yes
WASDCHLA5000T,"CHLORINE, 5000mg (NaDCC 8680mg), fr 1000L water, 1 tablet",0,0,0,0.04,0.02,yes
WASDCHLA7G02,"CHLORINE (HTH), 60 to 70%, 2.5kg box, IATA",0,0,0,0,0,yes
WASDCHLA7G05,"CHLORINE (HTH), 60 to 70%, 0.5kg box, IATA",0,0,0,0,0,yes
WASDCHLA7G40,"CHLORINE (HTH), 60 to 70%, 40kg drum",0,0,0,0,0,yes
WASDCHLA7G5,"CHLORINE (HTH), 60 to 70%, 5kg box, IATA",0,0,0,0,0,yes
WASDCHLAG25,"CHLORINE, NaDCC granulates, >50% active chlorine, 25kg",0,0,0,0,0,yes
WASDVASD0010,"WATER PURIFICATION AGENT, for 10L of water",0,0,0,0,0,yes
WCHPALUSG50,"ALUMINIUM SULFATE, granulates, 50kg bag",0,0,0,0,50,yes
WCHPCHLF01,"FLOCUL. + DISINF. 'CHLOR-FLOC', fr wat. tr., 1kg for 5000L",0,0,0,1.97,1.12,yes
WCHPCHLF02T,"FLOCUL. + DISINF. 'CHLOR-FLOC', for 1L water tr., tab.",0,0,0,0,0,yes
WCHPDELT2WP3,"DELTAMETHRIN, 'K-OTHRINE', 2.5%, wettable powder, 33g sach.",17,1.5,15,0.3825,0.044,yes
WCHPDELT2WP8,"DELTAMETHRIN, 'K-OTHRINE', 2.5%, wettable powder, 80g sach.",25,14.7,1,0.75,0.1,yes
WCHPLIMEQP40,"QUICK LIME, calcium oxide, powder, 40kg bag",0,0,0,0,0,yes
WCHPLIMESP25,"LIME, SLAKED, calcium hydroxide, powder, 25kg bag",0,0,0,0,0,yes
WCHPLIMESP33,"LIME, SLAKED, calcium hydroxide, powder, 33kg bag",0,0,0,0,33,yes
WCHPPERM5P2,"PERMETHRIN, 0.5%, powder, 25g, sachet",0,0,0,0,0,yes
WCHPPERM5P50T,"PERMETHRIN, 0.5%, powder, 50g, tin",0,0,0,0.54,0.08,yes
WCHPPHOS3T,"ALUMINIUM PHOSPHIDE, 'PHOSTOXIN', 3g, tab., pack of 1kg",0,0,0,0,0,yes
WMEAALUT01,"WATER TEST, aluminium",11,4,11,0.484,0.17,yes
WMEAALUT01T,"TABLETS for dosing aluminium in water test, n° 1&2",22,6,6,0.003168,0.0006,yes
WMEACLIN10,"CLINOMETER, CLYSIMETER, 360deg",11,3.5,9,0.3465,0.15,yes
WMEACNDU20,"CONDUCTIVITY METER, range 0 - 20.0 ms/cm",36,12,32,13.824,2.2,yes
WMEACNDUPHMT,CONDUCTIVITY/ pH meter combined,36,12,32,13.824,2.55,yes
WMEALEVE10,"LEVEL, Abney",0,0,0,0,0,yes
WMEALEVE20,"LEVEL, surveying level, 22X",29,20,20,11.6,3.1,yes
WMEAPHMT10,POCKET-METER pH330 SET incl SenTix 41-electrode,36,12,32,13.824,2.4,yes
WMEAPOOL10,POOL TESTER + accessories,11.5,4,11,0.506,0.02,yes
WMEAPOOL10A,(pool test) TABLET DPD1 for dosing free chlorine,12,8,6,0.0026,0.06,yes
WMEAPOOL10B,(pool test) TABLET DPD3 for dosing total chlorine,12,8,6,0.0026,0.08,yes
WMEAPOOL10C,(pool test) TABLET RED PHENOL for PH control,12,8,6,0.0026,0.06,yes
WMEASRGW100G,"SOUNDING ROD FOR GROUND WATER, Geotrade, 100m",48,38,36,65.664,8.4,yes
WMEATHEO10,"THEODOLITE, vertical and horizontal angle reading",42,26,25,27.3,3.8,yes
WMEATHEO10A,"ROD for theodolite, graduated, measuring, flat, telescopic",0,0,0,0,0,yes
WMEATHEO10B,"ROD for theodolite, graduated, measuring, round, telescopic",0,0,0,0,0,yes
WMEATHEO10C,TRIPODE for theodolite,103,18,20,37.08,4.8,yes
WMEATHEO10D,"TRIPODE UNIVERSAL, for measuring instruments",0,0,0,42.8,5.3,yes
WMEATURB10,"TURBIDITY TUBE, for measuring turbidity, plastic, in 2 pces",36,4,7,1.008,0.25,yes
WNEASTNR3,"STRAINER+check valve, 3"", thread fem.",13,20,13,3.38,1.8,yes
WNEASTNR3+,"STRAINER+check valve,3"",for hose,bronze",30,13,13,5.07,3.2,yes
WNECBRCA1M1/2T,"COUPLING, BRASS, ADAPTOR, threaded male 1"" to hose tail 1/2""",0,0,0,0,0,yes
WNECCOCC32CC,"COUPLING, COMPRESSION, SOCKET, ""PLASSON"", hose diam. 32-32",6,15,6,0.54,0.18,yes
WNECCOCR32C1M,"COUPLING, COMPRESSION, thread. male 1"" to pipe d.ext 32mm",6,9,6,0.324,0.08,yes
WNECCOEE32CC,"COUPLING, COMPRESSION, ELBOW,90deg,""PLASSON"",hose diam.32-32",12,6,12,0.864,0.2,yes
WNECCOTT32CCC,"COUPLING, COMPRESSION, TEE, for pipe d. ext: 32mm",18,6,13,1.404,0.28,yes
WNECGABB2M2F,"COUPLING, GALVA, BEND, 2"",90deg,thread male/fem,large radius",7.5,17,7.5,0.95625,1.55,yes
WNECGACA2M2T,"COUPLING, GALVA, ADAPTOR, thread male 2"" to hose tail 2""",10,10,6,0.6,0.55,yes
WNECGACP3/4M,"COUPLING, GALVA, PLUG, 3/4"" ,threaded male",0,0,0,0,0,yes
WNECGACR1M3/4F,"COUPLING, GALVA, REDUCER, 1""-3/4"",ND25/ND20,threa. male/fem",0,0,0,0,0,yes
WNECGACR2F11/2F,"COUPLING, GALVA, REDUCER, 2""-11/2"",thr fem/fem",0,0,0,0,0,yes
WNECGACR3M2M,"COUPLING, GALVA, REDUCER, 3""-2"",threaded male/male",0,0,0,0,0,yes
WNECGAEE2M2F,"COUPLING, GALVA, ELBOW, 2"",90deg,thr.male/fem,sm. radius",11,8.5,7,0.6545,0.7,yes
WNECGANN11/2MM,"COUPLING, GALVA, NIPPLE, 1""1/2, ND40, threaded male/male",0,0,0,0,0,yes
WNECGATT11/4F4,"COUPLING, GALVA, CROSS, 1.1/4"", thread fem/fem/fem/fem",0,0,0,0,0,yes
WNECGATT2FFF,"COUPLING, GALVA, TEE, 2"", threaded fem/fem/fem",11.5,10,7.5,0.8625,1.15,yes
WNECGAUU001,"GASKET FOR GALVA UNION COUPLING, 60-78 mm",0,0,0,0,0,yes
WNECGAUU2FF,"COUPLING, GALVA, SOCKET, 2"", threaded fem/fem",0,0,0,0.3656,0.55,yes
WNECGAUU2M2F,"COUPLING, GALVA, UNION, 2"", male/fem, in 3 pieces + gasket",10,10,10,1,1.25,yes
WNECSTCC2SF,"COUPLING, ""Storz"", 2"", threaded female",10,5,10,0.5,0.3,yes
WNECSTCC2SH,"COUPLING, ""Storz"", 2"", hose tail",10,10,10,1,0.4,yes
WNECSTCC2SM,"COUPLING, ""Storz"", 2"", threaded male",10,5,10,0.5,0.2,yes
WNECSTCP2,"COUPLING, ""Storz"", 2"", plug with chain",10,5.5,10,0.55,0.35,yes
WNECSTCR3-2,"COUPLING, ""Storz"", REDUCER, 3""-2""",12.5,6.5,12.5,1.015625,0.6,yes
WNECSTGA2,"UNIVERSAL GASKET, for 2"" Storz coupling",6.5,4,6.5,0.169,0.0015,yes
WNECSTHO2-3,"HOOK SPANNER, for 2"" and 3"" Storz couplings",1.5,28,1.5,0.063,0.4,yes
WNEHEPSP2,"HOSE, EPDM, flexible spiral., suction/delivery, 2"" per meter",0,0,0,4,0.53,yes
WNEHPVRI3,"HOSE, PVC, RIGID , Uponyl, to fit, 3"", NP9, L=4m",0,0,0,0,0,yes
WNEHPVRI4,"HOSE, PVC, RIGID , push-in type, out.d. 110mm, NP9, L=4m",0,0,0,0,0,yes
WNEHPVSP1,"HOSE, PVC flexible spiralled, suct./delivery, 1"", per meter",3,100,3,0.9,0.37,yes
WNEHPVSP2,"HOSE, PVC flexible spiralled, suct./delivery, 2""",113,32,113,3.6,0.9,yes
WNEHPVSP3,"HOSE, PVC flexible spiralled, suct./delivery, 3"", per meter",9,100,9,8.1,1.2,yes
WNEHPVSP4,"HOSE, PVC flexible spiralled, suct./delivery, 4"", per meter",0,0,0,0,0,yes
WNEHSBFL2,"HOSE, SBR, FLAT for delivery, 2"", per meter",100,5.5,5.5,3.025,0.3,yes
WNEHSBFL3,"HOSE, SBR, FLAT for delivery, 3"", per meter",0,0,0,1.4,0.72,yes
WNEHSBFL4,"HOSE, SBR, FLAT for delivery, 4"", per meter",0,0,0,0,0,yes
WNEPGAPT021,"PIPE, GALVA, d.ext: 21mm, NP10, per meter, threaded",0,0,0,0,0,yes
WNEPPESR21,"PIPE, MDPE polyethylene, d.ext: 21mm, NP10, coil, per meter",0,0,0,0,0,yes
WNEPPESR32,"PIPE, MDPE polyethylene, d.ext: 32mm, NP10, coil, per meter",0,0,0,0,0,yes
WNEPPESR63,"PIPE, MDPE polyethylene, d.ext: 63mm, NP10, coil, per meter",0,0,0,0,0,yes
WNEVAVALT3ME,"VALVE, AUTOMATIC, ""Talbot"", thr. mal. 3/4"", metal, + elbow",4.5,18.5,4.5,0.374625,0.6,yes
WNEVAVALT3PE,"VALVE, AUTOMATIC, ""Talbot"", thr. mal. 3/4"", plastic, + elbow",4.5,18.5,4.5,0.374625,0.3,yes
WNEVBRBA1FFM,"VALVE, BRASS, BALL 1"", threaded fem/male, 1/4 turn handle",15,4,8,0.48,0.52,yes
WNEVBRBA1FM,"VALVE, BRASS, BALL 1/2"", threa. fem/fem + nipple, 1/4 turn",0,0,0,0,0,yes
WNEVBRFL3/4,"VALVE, BRASS, FLOATING 3/4""",15,66,12,11.88,0.9,yes
"WNEVGGBU150,16","VALVE, CAST, BUTTERFLY wafer type, DN150, PN10/16, hand lev",0,0,0,0,0,yes
"WNEVGGGA050,16","VALVE, CAST, GATE DIN3352-4A, DN050, PN16",0,0,0,0,0,yes
WNEVPVBA2FF,"VALVE, PVC, BALL 2"", fem x 2, gasket EPDM",23,13,17,5.083,1.72,yes
"WNEVSSNR80,50","VALVE, NON RETURN, ND80, NP50, KSB MODEL2000",0,0,0,0,0,yes
WNEVSTBA2FF,"VALVE, STEEL, BALL 2"", threaded fem x 2",24,8,13,2.496,1.68,yes
WPUHSURWAFR1,"HANDPUMP, submersible, raw water, Afridev, 4""",0,0,0,400,144,yes
WPUHSURWDUB1,"HANDPUMP, Duba Tropic II pump, submersible, raw water",0,0,0,4500,1000,yes
WPUHSURWKA50,"HANDPUMP, submersible, raw water, Kardia K50VA, 4""",0,0,0,162,75,yes
WPUHSURWKA65,"HANDPUMP, submersible, raw water, Kardia K65, 4""",0,0,0,162,75,yes
WPUHSURWMK31,"HANDPUMP, submersible, raw water, India MkIII, 4"", maxi. 60m",0,0,0,526,244,yes
WPUHSURWMK32,"HANDPUMP, submersible, raw water, India MkIII, 4"", maxi 80m",0,0,0,0,0,yes
WSANBODBHB,"BODY BAG, black, U shaped zip, 4/6 grips, 2.2x1.2m, 300micr.",60,18,40,9.6,1.65,yes
WSANBODBHW,"BODY BAG, white, U shaped zip, 4/6 grips, 2.2x1.2m, 300micr.",0,0,0,9.6,1.96,yes
WSANBODBHWEB,"BODY BAG, infectious disease, white, 6 grips, 2.5x1.2m,300um",0,0,0,11,2.4,yes
WSANBODBUSH,"BODY BAG, U shaped zip bag, white opaq., 2.2x0.8m, 200micron",40,3,35,4.2,0.7,yes
WSANLATRSE01,"LATRINE, rapid infrastructure, for 1 pit latrine, complete",0,0,0,0,0,yes
WSANSPRA05,"SPRAYER, manual, hand held, 5l",20,60,19,22.8,3.1,yes
WSANSPRA10,"SPRAYER, manual, back pack, 10l",0,0,0,0,0,yes
WSANSPRA10H,"SPRAYER, manual, hand held, 10L",0,0,0,0,0,yes
WSANSPRA13S,"SPRAYER, manual, back pack, stainless steel 13L",0,0,0,0,0,yes
WSANSPRA15,"SPRAYER, manual, back pack, 15L",0,0,0,0,0,yes
WSANSPRA15M,"SPRAYER, motorised, petrol, back pack, aprox. 15L",0,0,0,0,0,yes
WSANSPRA20,"SPRAYER, manual, back pack, 20l",38,62,28,65.968,6.45,yes
WSANSPRA20M,"SPRAYER, motorised, backback, 20l",0,0,0,0,0,yes
WSANSQPL001,"SQUATTING PLATES,polypropylene, 0.6x0.8m",78,6,60,28.08,2.7,yes
WSANSQPL003,"SQUATTING PLATES,polypropylene, 1.2x0.8m",0,0,0,0,0,yes
WTOOSEALHE,"HEMP, for plumbing, 500g",12,8,10,0.96,0.1,yes
WTOOSEALHEP,"SEAL PASTE, PLUMBER, for hemp (tow) sealing, 100g",22,4,6,0.528,0.28,yes
WTOOSEALTEFL,"SEAL TAPE, 'Teflon', for water connectors, roll 12mm x 12m",6,2,6,0.072,0.0015,yes
WTOOTRIP,"TRIPOD KIT, for hanging loads, well digging, etc",280,60,80,1344,480,yes
