item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
LMEDHEALITEN,Insecticide Treated Net Projects H/B for Managers;Chavasse,3,1.5,21.5,0.0968,0.56,
LMEDHEALLAEN,Living with AIDS in the Community;WHO,0,0,0,0,0,
LMEDHEALMEMEN,"Midwifery Education Modules (6 Modules), second edition, WHO",0,0,0,0,0,
LMEDHEALMHEN,The Medical Profession and Human Rights; BMA,24.2,3.8,16.2,1.4898,1.02,
LMEDHEALMMEN,Merck Manual,21.7,6,13.5,1.7577,1.44,
LMEDHEALMMFR,Manuel Merck,21.7,6,13.5,1.7577,1.44,
LMEDHEALMPEN,Management and Prevention of Diarrhoea; WHO,29.7,0.5,21,0.3119,0.24,
LMEDHEALMPFR,Prise en charge et prevention de la diarrhee;OMS,0,0,0,0,0,
LMEDHEALMSEN,Minor Surgical Procedures in Remote Areas;MSF,0,0,0,0,0,
LMEDHEALMSFR,Gestes medicaux chir. en situation d'isolement; MSF,0,0,0,0,0,
LMEDHEALMSSP,Tecnicas med.-quirurgicas en situationes de aislamiento MSF,21,1,15,0.315,0.24,
LMEDHEALNIMPEN,"Integrating mental health into Primary Care, WHO",0,0,0,0,0,
LMEDHEALOBEN,On Being in Charge...; WHO,23.8,2.7,18,1.1567,1.2,
LMEDHEALOBFR,Si vous etes charges de...;OMS,23.8,2.7,18,1.1567,1.2,
LMEDHEALPC1E,"Primary Child Care Book 1, King",0,0,0,0,0,
LMEDHEALPC2E,"Primary Child Care Book 2, King",0,0,0,0,0,
LMEDHEALPCCAR,"Managing Complications in Pregnancy/Childbirth, WHO, arabic",0,0,0,0,0,
LMEDHEALPCCEN,"Managing Complications in Pregnancy / Childbirth, WHO",21,3,17,1.071,0.55,
LMEDHEALPCCFR,"Prise en charge, complications grossesse / accouchement, OMS",21,3,17,1.071,0.7,
LMEDHEALPCPAR,"Pregnancy, Childbirth, Postpart., Newborn Care, WHO, arabic",0,0,0,0,0,
LMEDHEALPCPEN,"Pregnancy, Childbirth, Postpartum and Newborn Care, WHO",0,0,0,0,0,
LMEDHEALPCPFR,"Soins liés à grosses., accouchement, période néonatale; OMS",0,0,0,0,0,
LMEDHEALPEEN,Primary Health Care Education; Young & al,0,0,0,0,0,
LMEDHEALPGEN,"ICRC Paediatric guidelines for hosp.affected by war, Schnad",29.7,2,22.5,1.3365,0.66,
LMEDHEALPHCEN,Primary Health Care Reviews;WHO,0,0,0,0,0,
LMEDHEALPHEN,"Prevention of hospital-acquired infections, WHO",30,0.5,21,0.315,0.2,
LMEDHEALPIMPEN,"Handbook IMCI Integrated Management_Childhood Illness, WHO",0,0,0,0,0,
LMEDHEALPMNEN,"Managing Newborn problems, a guide for doc/nurs/midw, WHO",21,3,17,0,0.5,
LMEDHEALPMNFR,"Prise en charge problem.n.né, manuel /sage-f/infir./med, OMS",0,0,0,0,0,
LMEDHEALPPEN,"Pocket pediatrics, C.O'Callaghan & T.Stephenson, sec.edit.",0,0,0,0,0,
LMEDHEALPPHEN,"Recommendations preventions of postpartum haemorrage, WHO",0,0,0,0,0,
LMEDHEALPSAEN,"Safe Abortion, technical /Policy guidance, Heal.Systems, WHO",0,0,0,0,0,
LMEDHEALPSCAR,"Selected practice recomm., contraceptive use, arabic WHO",0,0,0,0,0,
LMEDHEALPSCEN,"Selected practice recomm., contraceptive use, 2nd edit, WHO",0,0,0,0,0,
LMEDHEALPSCFR,"Selection.de recomm.pratiques, methodes contrace., ed.2, WHO",0,0,0,0,0,
LMEDHEALPSEN,"Standards and recommenda.for safe perioperati.practice, AfPP",30,1.5,21,0.945,1.1,
LMEDHEALRCEN,"Refugee Children, Protection and Care;HCR",21,1.2,14.7,0.3704,0.24,
LMEDHEALRCFR,"Les enfants refugies, protection et assistance; HCR",21,1.2,14.7,0.3704,0.24,
LMEDHEALRHARD,"Rapid health assess.of refug.or displac.popul. 3rd edit, MSF",21,1,16,0.336,0.15,
LMEDHEALRHEN,"Refugee Health: An approach to emergency situations, MSF",0,0,0,0,0,
LMEDHEALSGMEN,"Guidelines_management_sexually transmitted infections, WHO",0,0,0,0,0,
LMEDHEALSGMFR,"Guide _prise en charge des infect.sexuel.transmissibles, OMS",0,0,0,0,0,
LMEDHEALSGMPO,"Orientações_tratamento_infecções sexual.transmissíveis, OMS.",0,0,0,0,0,
LMEDHEALSGMSP,"Guías_tratamiento_infecciones de transmisión sexual, OMS",0,0,0,0,0,
LMEDHEALSNEN,Essential Neurology; Wilkinson,24.5,1.5,17.3,0.6358,0.62,
LMEDHEALSRIEN,"Sexually transmitted / reproductive tract Infections, WHO",30,1,22,0.66,0.5,
LMEDHEALSRIFR,"Infections sex.transmis.+ autres infec.de l'app.reprod., OMS",30,1.5,22,0.99,0.6,
LMEDHEALSRMEN,"Field Manual _Reproductive Health in humanita.settings, 2010",0,0,0,0,0,
LMEDHEALSRMFR,"Manuel_terrain_santé reproduct., situat._crise humani., 2010",0,0,0,0,0,
LMEDHEALSRMSP,"Manual_trabajo_salud reproductiva_escenarios humanita., 2010",0,0,0,0,0,
LMEDHEALTGEN,Teacher's Guide: Managmt of Waste from Health Care;WHO,29.8,1.3,21.3,0.8252,0.6,
LMEDHEALTLEN,"Teaching for better learning, second edition, WHO",24,1.5,18,0.648,0.52,
LMEDHEALWDAR,"Where there is no Dentist; M.Dickson, arabic",0,0,0,0,0,
LMEDHEALWDEN,Where there is no Dentist;M.Dickson,22.8,1,15.3,0.3488,0.32,
LMEDHEALWHEN,War and Public Health; ICRC,23,2.2,15.8,0.7995,0.78,
LMEDHEALWHFR,Guerre et Sante Publique ; ICRC,0,0,0,0,0,
LMEDHEALWTAR,"Where there is no doctor, D.Werner, arabic",0,0,0,0,0,
LMEDHEALWTEN,Where there is no doctor;D.Werner,24.8,2.2,18.8,1.0257,0.66,
LMEDHEALWTFR,La ou il n'y a pas de docteur;D.Werner,22,3.3,14,1.0164,0.74,
LMEDHEALWTPO,Onde nao ha medico;D.Werner,26.5,2.5,18.5,1.2256,0.62,
LMEDHEALWTSP,Donde no hay doctor;D.Werner,23,2.6,17.2,1.0286,0.68,
LMEDHEALWWOEN,Where women have no doctor;A.Burns,24.7,2.5,18.3,1.13,0.84,
LMEDLABOBAFEN,Bench Aids for Diagnosis of Filarial Infection; WHO,30.7,0.5,22,0.3377,0.3,
LMEDLABOBAFFR,Planches pour l' identification des filaires; WHO,30.5,0.5,22.5,0.3431,0.31,
LMEDLABOBAIEN,Bench Aids for Diagnosis of Intestinal parasites; WHO,30.7,0.7,22,0.4728,0.44,
LMEDLABOBAIFR,Planches pour le diagnostic des parasites intestinaux; WHO,30.7,0.7,22,0.4728,0.46,
LMEDLABOBAMEN,Bench Aids for Diagnosis of Malaria; WHO,31,1,23,0.713,0.45,
LMEDLABOCH1EN,District Labo.Practice in trop.countries.vol1;Cheesbrough,25.2,2.3,19.5,1.1302,1.08,
LMEDLABOCH2EN,District Labo.Practice in trop.countries.vol2;Cheesbrough,25.2,2.3,19.5,1.1302,1.08,
LMEDLABOHLEN,Health Labo Facilities in Emerg. Disaster Sit.;WHO,24,1.2,16.9,0.4867,0.42,
LMEDLABOMBTEN,Manual of Basic Techniques for a Health Laboratory; WHO,30,2.5,21,0,1.45,
LMEDLABOMBTFR,Manuel des techniques de base pour laboratoire medical;OMS,0,0,0,0,0,
LMEDLABOMREN,"Maintenance,Repair of Labo, Diag.Iimaging, Hosp. equipmt;WHO",29.7,1,21,0.6237,0.62,
LMEDLABOTRBSFR,Securite du sang et des produits sanguins;OMS,38,4.7,24,4.2864,2.54,
LMEDLABOTRGL1,ICRC Blood transfusion guidelines part 1,30,0.6,21,0,0.35,
LMEDLABOTRGL2,ICRC Blood transfusion guidelines part 2,30,0.6,21,0,0.45,
LMEDLABOTRMAEN,Management of Blood Transfusion Services; WHO,23.9,1.6,15.9,0.608,0.54,
LMEDLABOTRMAFR,Gestion des services de transfusion sanguine;OMS,23.9,1.7,15.9,0.646,0.58,
LMEDLABOTRQAEN,Quality Assurance Prog. for Blood Transf.Services;WHO,24,0.5,16,0.192,0.14,
LMEDLABOTRQAFR,Prog. assurance qualite pour serv. transfusion;OMS,24,0.5,16,0.192,0.18,
LMEDNURSBNEN,"Balliere's Nurses Dictionary, 25th edition",15,3,9.5,0.4275,1.04,
LMEDNURSBSEN,"Nursing skills and procedures, Mosby's - Perry-Potter",18,2.5,19.5,0.8775,0.46,
LMEDNURSCSEN,"Nursing care of the sick, guide for small tropic. hosp.; WHO",24,2,19,0.912,0.46,
LMEDNURSENEN,Essential Nursing Skills; Nicol & al,23.5,2,15.5,0.7285,0.68,
LMEDNURSGTCEN,ICRC guidelines: teaching nursing care + nursing guidelines,0,0,0,0,0,
LMEDNURSPCSC,"Practical Care of Sick Children, second edition, P.Dean",22,2,14,0.616,0.44,
LMEDNUTRFIEN,Feeding Infants and Young Children; Cameron & Hofvander,0,0,0,0,0,
LMEDNUTRGFFR,Guide pour la formation en nutrition des A.S.C;OMS,0,0,0,0,0,
LMEDNUTRGITEN,"Guidelines f._in patient treatm._severely malnou.child., WHO",0,0,0,0,0,
LMEDNUTRGITFR,"Directives_traitement hospit._enfants severem.malnutris, OMS",24,0.5,16,0,0.15,
LMEDNUTRHFEN,Rapid advice HIV_ infant feeding revised princ_ recommen_WHO,0,0,0,0,0,
LMEDNUTRMNEN,Management of Nutrition in Major Emergencies;WHO,29.5,1.5,21,0.9293,0.94,
LMEDNUTRNDEN,Nutrition for Developing Countries; King & al,0,0,0,0,0,
LMEDNUTROPEN,Practical Guide to Selective Feeding Program;OXFAM,20.3,0.6,14.8,0.1803,0.16,
LMEDOBSTBMEN,A Book for Midwives; S.Klein,24.7,3,18.7,1.3857,1,
LMEDOBSTSIEN,"Obstetrics in remote settings,  first Edition, MSF",21,1,15,0.315,0.3,
LMEDOBSTSIFR,Obstetrique en situation d'isolement;MSF,21,1.5,15,0.4725,0.3,
LMEDOPHTSIFR,Ophtalmologie en situation d'isolement;MSF,21,1.5,16,0.504,0.2,
LMEDORTBAAEN,Atlas of Amputations and Limb Deficiencies; Smith &co,28.5,5.2,21.8,3.2308,3.28,
LMEDORTBADEN,Atlas of Orthoses and Assistive Devices; Goldberg,28,3,22,1.848,1.9,
LMEDORTBCFEN,Control of the Foot/Ankle Complex:orthotic recom; Glancy,27,2,21,1.134,0.7,
LMEDORTBCOEN,Clinical Aspects of Lower Extremity Orthotics; Elgan,27.7,2.7,21.6,1.6155,1.24,
LMEDORTBCPEN,Clinical Aspects of Lower Extremity Prosthetics; Elgan,28.4,2,28.5,1.6188,0.94,
LMEDORTBIQEN,"Innovations for Quality Living, 11th World Congress ISPO",0,0,0,0,0,
LMEDORTBLLEN,"Lower Limb Porsthetic Components, Fitzlaff, Heim",28.5,1.4,21.8,0.8698,0.78,
LMEDORTBOCEN,Orthotics: A Comprehensive Clinical Approach; Edelstein,29,2,22,1.276,0.8,
LMEDORTBOMFR,Orthèses du membre inférieur: Principes généraux; CCDMD,30,2,23,1.38,0.86,
LMEDORTBOPEN,Orthotics and Prosthetics in Rehabilitation; Lusardi,28.5,4,22.5,2.565,2.16,
LMEDORTBOTGE,Orthopädische-Technische Indikationen; Huber,30.1,3.7,22,2.4501,2.36,
LMEDORTBPLEN,Plastic: Materials and Processing; Brentstrong,24.2,5.6,20,2.7104,1.78,
LMEDORTBPMEN,Prosthetic Management of Amputations; Vietcot Guide,28,2,21.5,1.204,1.02,
LMEDORTBPOEN,Prosthetics and Orthotics:Lower Limb and Spinal; Seymour,24.2,2.9,19.3,1.3545,1,
LMEDORTBPPEN,Prolypropylene Handbook; Moore,25,4,18,1.8,1.75,
LMEDORTBUIEN,Understanding Injection Molding Technology; Rees,23,1,16,0.368,0.26,
LMEDORTBVOEN,"Guidelines for Orthotic Mangement of LED, Vietcot",28.7,2.2,21.3,1.3449,1.2,
LMEDORTBVOSP,"Guià para Manejo Ortésicò Miembro inf, Vietcot",30,2,22,1.32,0.94,
LMEDORTBVPEN,"Guidelines for Prosthetic Management of LLA, Vietcot",28,1.3,21.5,0.7826,1.02,
LMEDPHCYBNF,British National Formulary,21.5,2.5,13,0.6988,0.6,
LMEDPHCYDSFR,Les 120 medicaments du district sanitaire; Berthoud & al,29.7,1.3,21.2,0.8185,0.86,
LMEDPHCYEDAR,Essential Drugs in Arab; MSF,21,2,15,0.63,0.4,
LMEDPHCYEDEN,Essential Drugs;MSF,21,2,15,0.63,0.5,
LMEDPHCYEDFR,Medicaments essentiels;MSF,21,2,15,0.63,0.48,
LMEDPHCYEDPO,Medicamentos essenciais; MSF,0,0,0,0,0,
LMEDPHCYEDSP,Medicamentos esentiales; MSF,21,2,15,0.63,0.5,
LMEDPHCYGDDEN,Guidelines for Drug Donations;WHO,29.5,0.3,21,0.1859,0.12,
LMEDPHCYGDDFR,"Principes direct. applicables aux dons de médicam., OMS 1999",29.7,0.3,20.3,0.1809,0.12,
LMEDPHCYGDDSP,"Directrices sobre donativos de medicamentos, OMS 1999",30,0.5,22,0.33,0.1,
LMEDPHCYGSDEN,"Guidelines for safe disposal of unwanted pharmaceu., WHO1999",29.7,0.3,20.7,0.1844,0.1,
LMEDPHCYGSDFR,"Principes direct.p.elimination prod.pharma. non utilis., OMS",29.7,0.3,20.7,0.1844,0.1,
LMEDPHCYGSDSP,"Directrices p.la eliminación de produc.farma no deseados,OMS",30,0.5,21,0.315,0.1,
LMEDPHCYHMEN,How to Manage Health Centre Store;ARTHAG,30,1,22,0.0026,0.25,
LMEDPHCYMDEN,"Managing Drug Supply, Management Supply for Health",27.7,3.5,21.5,2.0844,3.3,
LMEDPHCYPTEN,Pharmacological Basis of Therapeutics;Goodman & al,26,7.5,21,4.095,3.48,
LMEDPHCYRUEN,Rational Use of Drugs in Accute Diarrhoea in Children;WHO,23.9,0.5,16,0.1912,0.35,
LMEDPHCYRUFR,Usage rationnel de medic.ds traitmt diarrhee de l'enfant;WHO,24,0.5,16,0.192,0.4,
LMEDPHCYWMEN,WHO Model Formulary (2008 edition),21,3,15,0.945,0.7,
LMEDPHYSABEN,ABC of Burns; Hettiaratchy. Papini. Dziewulski,30,0.5,21,0.315,0.25,
LMEDPHYSAPEN,Amputations & Prosthetics: A Case Study Approach; May,25,2,18,0.9,0.5,
LMEDPHYSAPFR,Les appareils platres; Guechtal. Hopital Cantonal Geneve,29.7,1.5,21.5,0.9578,0.85,
LMEDPHYSBLEN,Physiology of joints 2: Lower limb: Kapandji,27.5,1.2,22,0.726,0.76,
LMEDPHYSBLFR,Anatomie fonctionnelle 2: Membre Inferieur; Kapandji,28,2,21,1.176,0.76,
LMEDPHYSBTEN,"Physiology of joints 3: Spinal, pelvic & head: Kapandji",27.6,1.7,22,1.0322,1.04,
LMEDPHYSBTFR,Physiologie Articulaire 3: Tronc et Rachis; Kapandji,28,1.5,21,0.882,0.7,
LMEDPHYSBUEN,Physiology of joints1: Upper limb: Kapandji,27.7,2,22,1.2188,1.1,
LMEDPHYSBUFR,Physiologie Articulaire 1: Membre superieur; Kapandji,25.5,2,19.5,0.9945,1.12,
LMEDPHYSCFEN,"Clubfoot: Ponsetti Management;Ponsetti,GlobalHelp",27.8,0.4,21.5,0.2391,0.1,
LMEDPHYSCGEN,"Clinical Gait Analysis: Theory and Practice, Kirtley",25.7,2.7,19.5,1.3531,0.9,
LMEDPHYSCKFR,Comprendre la kineitherapie respiratoire; Antonello & al,24,1.7,16,0.6528,0.6,
LMEDPHYSDVEN,Disabled Village Children;D.Werner,27.8,2.5,19,1.3205,0.94,
LMEDPHYSESEN,Ergonomic Seating;A true challenge; Engstrom,24.2,1.5,17,0.6171,0.62,
LMEDPHYSGAEN,"Gait Analysis; an introduction, Whittle",24.7,1.5,19,0.704,0.64,
LMEDPHYSGPEN,Guidelines for Prevention of Deformities due to Polio; WHO,0,0,0,0,0,
LMEDPHYSGPFR,Directives pr prevention des deformations dues a polio;WHO,29.7,0.5,21,0.3119,0.18,
LMEDPHYSGTEN,Physical rehab for Lower Extr. Amputees (3vol);Gailey,30,1.7,22.5,1.1475,0.44,
LMEDPHYSHGEN,The HELP guide to Cerebral Palsy;GlobalHelp,30.3,1.5,21.5,0.9772,0.74,
LMEDPHYSICEN,"ICF;Intntl. Classfction Functioning,Disability Health; WHO",15,1.2,10.5,0.189,0.14,
LMEDPHYSISEN,"Introduction to Splinting.; Coppard, Lohman",27.6,2,23.5,1.2972,1.14,
LMEDPHYSK1FR,"Kinesitherapie 1: Principes, bilans, techniques;Genot & al",26,1,18.5,0.481,0.38,
LMEDPHYSK2FR,Kinesitherapie 2: Membre inferieur;Genot & al,26,2.5,18.7,1.2155,1.06,
LMEDPHYSK3FR,Kinesitherapie 3: Membre superieur;Genot & al,26,3,18.8,1.4664,1.22,
LMEDPHYSKI4FR,"Kinésitherapie 4 Tronc et Tête, Genot & al",26,1.5,19,0.741,0.55,
LMEDPHYSMBEN,"Mobility Aids;wheelchairs,service,seating(3vol);DundeeUniv",30,1,21,0.63,0.14,
LMEDPHYSMFEN,Manual for Functional Training; Palmers/ Toms,0,0,0,0,0,
LMEDPHYSMHFR,"La Marche Humaine, la Course et le Saut, Viel",24,1.5,16,0.576,0.5,
LMEDPHYSMJEN,"Measurment of Joint Motion, Guide to Goniometry; Norkin",28,2,24,1.344,1,
LMEDPHYSMSEN,Musculoskeletal Assessment; Clarkson,27.5,2.8,23.5,1.8095,0.98,
LMEDPHYSMTEN,"Muscles, Testing and Function; Kendall & al",28.5,3,21.5,1.8383,1.8,
LMEDPHYSMTFR,Muscles et etude fonctionnelle; Kendall/ Wadsworth,30.5,2.3,21.5,1.5082,1.58,
LMEDPHYSOLLEN,Orthotics in Functional Rehabilitation of Lower Limb; Nawocz,23.3,2,16,0.7456,0.6,
LMEDPHYSOOEN,Outline of Orthopaedics; Crowford Adams,23,2,15,0.69,0.8,
LMEDPHYSPDEN,Promoting Development of Young Children with CP; WHO,29.8,0.5,21,0.3129,0.24,
LMEDPHYSPEEN,"Physical Examination of Spine Extremities, Hoppenfeld",27.5,1.2,21.5,0.7095,0.6,
LMEDPHYSPGEN,Poliomyelitis:a guide for developing countries;R:L:Huckstep,30,2.2,22,1.452,0.76,
LMEDPHYSPIEN,Promoting Independence Following Spinal Cord Injury;WHO,29.6,0.7,21,0.4351,0.3,
LMEDPHYSPMEN,Manual of Physical Medecine and Rehabilitation,21.5,3,13.5,0,0.55,
LMEDPHYSPPEN,Physiotherapy in Paediatrics;Shepherd,24.8,2.5,19.2,1.1904,0.9,
LMEDPHYSPSEN,"Principles of Seating the Disabled, Letts",0,0,0,0,0,
LMEDPHYSPSFR,"Le positionnement. Principes et Pratique, Letts",0,0,0,0,0,
LMEDPHYSRCEN,"Physiotherapy for Respiratory, Cardiac Problems.;Pryor/Weber",24.6,3,19,1.4022,1.5,
LMEDPHYSSPEN,"Spinal Cord Injury, Functional Rehab.; Freeman/Somers",28.3,2.5,21.5,1.5211,1.5,
LMEDPHYSSPHEN,Promoting Dev. Of Child with Spina Bifida & Hydrocephalis;WH,0,0,0,0,0,
LMEDPHYSSSEN,Special Seating;an illustrated Guide;OttoBock,29.8,2.2,22.5,1.4751,0.82,
LMEDPHYSTAEN,Therapy for Amputees; Churchill Livingstone,25.5,2.5,19.7,1.2559,0.88,
LMEDPHYSTEEN,Therapeutic Exercise; Kisner/Colby,28.5,4,22,2.508,1.95,
LMEDPHYSTMEN,"Training Manual  for mid-level therapists, HI",27,1.5,20,0.81,0.45,
LMEDPHYSTPEN,Tetraplegia and Paraplegia; Bromley,26,3.2,22,1.8304,1.18,
LMEDPHYSTUEN,"Therapeutic Activities for upper limb;Mills,Fraser",29.7,1.5,21.5,0.9578,0.44,
LMEDPHYSWWFR,La pratique de soft cast;3M,23,1.2,15.5,0.4278,0.42,
LMEDRADIAIEN,Radiographic Anatomy and Interpretation;WHO,29.7,1.2,21,0.7484,0.8,
LMEDRADIMDRFR,Manuel technique de la chambre noire;OMS,0,0,0,0,0,
LMEDRADIMRIEN,Manual of radio Interpretation for GP; WHO,0,0,0,0,0,
LMEDRADIMRIFR,Manuel d'interpretation radio pour generaliste;OMS,29.8,1.2,21,0.751,0.82,
LMEDRADIMRTFR,Manuel de techniques radiologiques;OMS,29.6,1.6,21,0.9946,0.94,
LMEDRADIPDEN,Pattern recognition and diagnostic imaging;WHO,29.6,1.3,21,0.8081,0.82,
LMEDRADIQAEN,Quality Assurance Workbook for Radiographers;WHO,29.6,1.3,21,0.8081,0.7,
LMEDRADIRTEN,Radiographic Technique and Projections;WHO,29.6,1,21,0.6216,0.52,
LMEDSANIPCDEN,PHAST: Part.Appraoch for Control of Diarrhoeal Disease;WHO,29.6,1,2.5,0.074,0.56,
LMEDSANIPHEEN,Public Health Engineering in Emergency Situation;MSF,21,1.5,16,0.504,0.28,
LMEDSANIPHEFR,Technicien sanitaire en situation precaire;MSF,21,1,14.7,0.3087,0.26,
LMEDSURGAHEN,"SURGERY: ADULT HEMIPLEGIA, EVAL. AND TREAT; B. Bobath, B.H.",23.3,1.3,15.6,0.4725,0.36,
LMEDSURGAWEN,Amputation for War Wounds; ICRC,23,0.5,15,0.1725,0.08,
LMEDSURGAWFR,Amputation en chirurgie de guerre; ICRC,23,0.2,15.5,0.0713,0.08,
LMEDSURGAWSP,Amputationes por heridas de guerra,23,0.2,15.5,0.0713,0.08,
LMEDSURGCUFR,Chirurgie d'urgence en situation precaire; Pradel,24,3.5,17,1.428,1.78,
LMEDSURGCWBEN,WOUND BALLISTICS and the scientific background,24.5,2.5,17.5,1.0719,1.06,
LMEDSURGCWEN,Red Cross Classification of Wounds; ICRC,23,0.2,15.5,0.0713,0.04,
LMEDSURGCWFR,Classification Croix-Rouge des plaies perforantes; CICR,23,0.2,15.5,0.0713,0.04,
LMEDSURGCWSP,Clasification de las heridas de guerra segun la cruz roja,23,0.2,15.5,0.0713,0.04,
LMEDSURGDHEN,"Surgical Care at the District Hospital, WHO",29,2.7,21,1.6443,1.84,
LMEDSURGESEN,Emergency Surgery; Bailey,0,0,0,0,0,
LMEDSURGFPEN,Fundamentals of Plastic Surgery;Mc Gregor,0,0,0,0,0,
LMEDSURGGSEN,General Surgery at the District Hospital;WHO,29.6,1.2,21,0.7459,0.76,
LMEDSURGGSFR,Chirurgie generale a l'hopital de district; OMS,0,0,0,0,0,
LMEDSURGHAEN,"The Hand, Fundamental of Therapy; Morrin",24.5,1.6,19,0.7448,0.64,
LMEDSURGHWEN,Hospital for War Wounded; ICRC,23,1,15.5,0.3565,0.34,
LMEDSURGHWFR,Hopitaux pour blesses de guerre; ICRC,23,1,15.5,0.3565,0.34,
LMEDSURGMCGFR,Memento de chirurgie de guerre;ORA.,22,2.2,15,0.726,0.5,
LMEDSURGOPEN,"ORTHOPAEDIC PHYSIOTHERAPY; M. Tidswell, Mosby Ed.",26,1.5,19.5,0.7605,0.7,
LMEDSURGPS1EN,"Primary Surgery vol.1, non-trauma;King",29,3,21,1.827,1.46,
LMEDSURGPS2EN,"Primary Surgery vol.2, trauma; King",29.7,2,21,1.2474,0.9,
LMEDSURGPSEN,"Principles of Surgery; Schwartz, 9th edition",28,6.7,22.7,4.2585,4.32,
LMEDSURGRSEN,Rehabilitation Surgery for Deformities Due to Polio;WHO,29.5,0.8,21,0.4956,0.44,
LMEDSURGRSFR,Chirurgie reconstructive ds deformations dues a la polio;OMS,29.3,1,21,0.6153,0.46,
LMEDSURGSA01C,"Surgery in Africa 2005-2007, various topics, CD",0,0,0,0,0,
LMEDSURGSDEN,"Surgery at District Hospital, obst/gyn/ortho/trauma;WHO",30,1,21,0.63,0.7,
LMEDSURGSDFR,Chirurgie a l'hopital district; obst/gyn/ortho/trauma;OMS,29.7,1,21,0.6237,0.7,
LMEDSURGSDV001,"Surgery, 2dvd_manag ww+antipers.mines.injur.+cd surg.africa",0,0,0,0,0,
LMEDSURGSDV002,"Chir,.2dvd_pris.en charge b.g+b.mine.antipers.+cd sur.africa",0,0,0,0,0,
LMEDSURGSGEN,ICRC guidelines for the sterilisation of surgical material,29.7,0.8,21.4,0.5085,0.16,
LMEDSURGSMEN,"Sterilisation of medical supplies by steam, volume 1, J.Huys",24,1.5,17,0.612,0.62,
LMEDSURGSTEN,"Sterilization, Disinf. and Infect. Control, Gardner & Peele",24.5,2,19,0,0.55,
LMEDSURGTULEN,SURGERY: THERAP. ACTIVITIES FOR UPPER LAMB; Mills/Fraser,29.6,1,22,0.6512,0.56,
LMEDSURGVWEN,Surgery for Victims of War; ICRC,23,1,16,0.368,0.38,
LMEDSURGVWFR,Chirurgie des blesses de guerre; ICRC,23,1,15.5,0.3565,0.4,
LMEDSURGWEEN,"War surg. experiences from icrc supported. hosp., Nai. 2005",21,1,15,0.315,0.2,
LMEDSURGWFEN,War Wound with Fractures. Guide for surg. managmt; ICRC,23,0.5,15.5,0.1783,0.14,
LMEDSURGWFFR,Blessures de guerre avec fractures; guide chir; ICRC,23,0.5,15.5,0.1783,0.12,
LMEDSURGWFSP,Heridas de guerra con fractura: guia para el tratamiento qui,23,0.5,15.5,0.1783,0.12,
LMEDSURGWLEN,War Wounds of Limbs; ICRC,0,0,0,0,0,
LMEDSURGWWAR,War wounds: basic surgical management in ARABIC,23,0.5,16,0.184,0.1,
LMEDSURGWWEN,War wounds: basic surgical management,23,0.4,15.5,0.1426,0.1,
LMEDSURGWWFR,Blessures de guerre: principe de prise en charge chir.,23,0.4,15.5,0.1426,0.1,
LMEDSURGWWPO,Feridas de guerra: gestao cirurgica basica,23,0.4,15.5,0.1426,0.1,
LMEDSURGWWSP,Heridas de guerra: tratamiento quirurgico basico,23,0.4,15.5,0.1426,0.1,
LMEDTROPCOEN,"Cholera outbreak_assessing outbr.resp._ improv.prepard., WHO",17,0.5,12,0,0.1,
LMEDTROPCOFR,"Flambée_cholera evaluat._mesures pris._amélior._prépar, OMS.",17,0.005,12,0.001,0.1,
LMEDTROPGCFR,Guide pour la lutte contre le cholera; OMS,24,0.7,16,0.2688,0.2,
LMEDTROPHTEN,"Oxford Handbook of Tropical Medicine, sec. edit.",18.5,2.5,10.3,0.4764,0.44,
LMEDTROPIVHEN,"Infect.control, viral Haemorrhagic Fevers, Africa HC setting",0,0,0,0,0,
LMEDTROPIVHFR,"Contrôle infection, fièvre hémorra.viral, mil.hospita.afric.",0,0,0,0,0,
LMEDTROPMAEN,ICRC Malaria guidelines 2004,30,1,21,0.63,0.16,
LMEDTROPMAFR,CICR Lignes directives relatives au paludisme 2004,0,0,0,0,0,
LMEDTROPMCEEN,"Malaria, contrôle in complex emergencies, WHO",27.5,1,21.5,0,0.45,
LMEDTROPMEEN,"Manag. epidemic meningococcal meningitis, fourth edit., MSF",21,1.5,16,0.504,0.24,
LMEDTROPMEFR,"Prise en charge_epidémie_méningite à méningocoque, 4.Ed, MSF",0,0,0,0,0,
LMEDTROPMGTEN,"Guide lines for the treatment of malaria, WHO, 2010",0,0,0,0,0,
LMEDTROPMMEN,"Malaria, a Manual for CHW; WHO",23.8,0.5,16,0.1904,0.16,
LMEDTROPMMFR,Conduite en cas d'epidemie de rougeole;MSF,21,0.6,15,0.189,0.12,
LMEDTROPMPCEN,"Malaria prevention and controle in pregnancy, African region",0,0,0,0,0,
LMEDTROPMSEN,"Management of Severe and Complicated Malaria, 2nd edit, WHO",17,0.7,12.2,0.1452,0.12,
LMEDTROPMTEN,Manson's Tropical Diseases,28.8,5.5,22.5,3.564,3.5,
LMEDTROPMTFR,Medecine tropicale; M.Gentilini,26.5,4,19,2.014,2.24,
LMEDTROPPAFR,"PALUDISME, manuel de l'agent de santé communautaire",24,0.7,16,0.2688,0.2,
LMEDTROPPAVFR,"Paludisme_lutte anti vectorielle_ protection individu., OMS",24,0.5,16,0,0.15,
